Time,Block #,Address,Balance,Identity A,Logo A,Identity B,Logo B
2021-10-28 13:18:37,7454775,5HizG73AoVTSQR5N8A2B6e5hEuYJDccgCYwaWYoaZ8ZyazHn,1701116860000,75,25,25,75
2021-10-28 13:21:31,7454804,5EcQYBpU7ccX56kBNCCqoZC19TbTUKNZPH129ksWaAvzftaA,30468500000,25,100,75,0
2021-10-28 13:22:37,7454815,5DccKfQKAV5gAF4cwFBLcXus1X8is1nKL22n3tnYtCD1hZfF,4838945041803,0,100,100,0
2021-10-28 13:23:19,7454822,5CkaUyXAhWztGu3tHv1yxNt2o4kbh7xrtnHhY1pD1wWu3zxQ,222443998325,0,100,100,0
2021-10-28 13:24:13,7454830,5F4RFUjhuiLqX1Nos9vVJhSCBdn67oeQVRF7zYhCZKDGqyub,1002325740245,100,100,0,0
2021-10-28 13:24:55,7454837,5FNM4EG7L62TZsUFxn2C5vSU9c7gdzFfWgt8TkaGdXfrsRKD,49089000000,0,0,100,100
2021-10-28 13:26:01,7454848,5GgHaNVgdAknEuWYMdX9URkRUn3CFrD45Wn6iABmxKXiZQKa,3353323794428,0,100,100,0
2021-10-28 13:27:19,7454861,5G9ogcCbgExLJmNkQUqoqRnPqYHSY5LA68WLA3N1ps4Ldchq,44942179118,100,100,0,0
2021-10-28 13:29:07,7454879,5HdYXXiRZySZqc37PjPuc2iSjERrXgpNV7Xp84WsVvRHFtEx,2215651144091,75,25,25,75
2021-10-28 13:30:55,7454897,5HmNbi9yNjBLceHKpYZ2GRsD8M5kSiVewM6J7JpjSg8TebXN,49589000000,100,100,0,0
2021-10-28 13:31:01,7454898,5Hh6xP6JDx2DuMKZyMG9jueFYMxYJCrCnFJMHPNZ4khEbrTP,13589000000,0,100,100,0
2021-10-28 13:37:37,7454964,5EtCvFpnrZFkteoq2CjBiL9kncSVrZ7Yeu1SZ2LnGeCUoBzP,9749432788457,25,100,75,0
2021-10-28 13:38:07,7454968,5FWhAitPztj65borgmuBumPGAucPEeTSPAN87MMvT8KZFSKL,213997961391,100,100,0,0
2021-10-28 13:44:25,7455031,5DFbszsyMRn53ZzY26asQNnMAj9TgSFXtm44Y96ns1vrxJcK,,25,75,75,25
2021-10-28 13:44:37,7455033,5HThqMosAnppu6UqHkTREzNabaWuQtJjK35MJsnomsqcpFtR,510497235984,100,100,0,0
2021-10-28 13:46:38,7455053,5Da9FQM6ScYEosrJBLPXsiGw11ZjUvjLAaVmasmjxTFRzUSf,198638703241,0,0,100,100
2021-10-28 13:46:55,7455056,5H1Lu8TnioqwJWFmizoSksLmdWSPyLmeikc1Uhqiih5CFxHx,,100,0,0,100
2021-10-28 13:51:07,7455098,5GRVr3fwogZukieNGw5EF7Q7SeFd67Br7tVuTqpmx3CJFPti,66589000000,0,100,100,0
2021-10-28 13:55:19,7455140,5DkY4YAZpg1ocQqj2kRLGFfb33c1p5Y4ZgRt2dNxxbLDudsj,16268999930,75,100,25,0
2021-10-28 13:56:07,7455148,5C5eQ5tZPifh3b5B61btY6B7aVjhyUgH7t6CQvg347KXuuea,10163521374621,100,100,0,0
2021-10-28 14:03:49,7455225,5FNuhWpEdPMwL6ooVuFRo9TwFnz1TVdrHYabrnavkLYJuXpN,14984000000,0,100,100,0
2021-10-28 14:03:56,7455226,5CGEoVxERLZWFXrDwvzXtf64oDJ6qporqMgqoHgS9y2LLECd,138523528366,100,50,0,50
2021-10-28 14:16:25,7455350,5EZqwfU9Xs2MPskQp59r9PnM5DZFoif6pdyco3fE3b9n9Zfu,18589000000,100,100,0,0
2021-10-28 14:16:40,7455351,5EZqwfU9Xs2MPskQp59r9PnM5DZFoif6pdyco3fE3b9n9Zfu,18589000000,100,100,0,0
2021-10-28 14:18:31,7455370,5Cz1e78LPWMhcqdKAUvFhH8smDcZ7vHBAnqG589zbGQerdjB,14549000000,100,100,0,0
2021-10-28 14:20:01,7455385,5E7GKwsYnXKy5aGUjqWggWa3ECTuxD5njk2rWWn1a5ZVVYvX,21589000000,0,100,100,0
2021-10-28 14:33:38,7455519,5DEyWTsENvXe6qmdcBrFnBtDYRm53rrZpELEqcqp29scQjBJ,,75,100,25,0
2021-10-28 14:36:13,7455546,5DnRKW8uUYPvH9PkiDbYAtE7dBrWaWFYX7Tr2Mf2PHozidFF,4120527056700,0,100,100,0
2021-10-28 14:39:55,7455583,5EwAkZjQ4RMf69rnKbwxGK4XWeYC6dn2FEFGVFSkozA6tL7M,9209533849472,0,100,100,0
2021-10-28 14:39:55,7455583,5EwAkZjQ4RMf69rnKbwxGK4XWeYC6dn2FEFGVFSkozA6tL7M,9209533849472,0,100,100,0
2021-10-28 14:51:31,7455698,5FnaD3yPUQBeyrsHZ5MGVMWHLQMcchD7rUwMYS564Enc9Lhw,1541300274874,25,100,75,0
2021-10-28 14:53:07,7455714,5G4UJnF3DdUkFef3YG4hxmuBktY89r6LEtZCfTdpJ7Ncgizu,29589000000,0,100,100,0
2021-10-28 14:59:07,7455774,5GhPK8BTHesdvJNkkBXMJNHNYYuG8619KNNJeMyyznsL2tsJ,20574979032763,0,100,100,0
2021-10-28 15:05:25,7455837,5EkaLBnboE7wZ3ozbJSsMLcbD9ngyR2Js7vLeLvGf5MHJs6G,6107924021934,0,100,100,0
2021-10-28 15:12:43,7455909,5DDYLWja2awDcTiWgw1depGcryETa9Xzc1kXgk8iZwtsKKhr,120589000000,100,100,0,0
2021-10-28 15:13:43,7455919,5HKKzcBiruLQ4AaZZeBMqpao48yNGUyX3obfHamtQ1GHhzD5,48589000000,100,0,0,100
2021-10-28 15:13:43,7455919,5HKKzcBiruLQ4AaZZeBMqpao48yNGUyX3obfHamtQ1GHhzD5,48589000000,100,0,0,100
2021-10-28 15:15:32,7455937,5DrEuELKAZwE1CWNyRDw6ojM3qsqNFVeoxregGFcHeBxhSFJ,,50,25,50,75
2021-10-28 15:19:31,7455977,5D9qYMH73GwkSBkCkfwzfSZciZKDSHkSJEhP9LAhwRxY5eEJ,72070787479,25,100,75,0
2021-10-28 15:21:13,7455994,5Et2DPW9WkV4Cig3RXbZsSJTa8QqPfAttip9aA7Gn4w7RUNi,24276999972,100,100,0,0
2021-10-28 15:21:43,7455999,5DNoPFPcmUasQNP4HVa3QJH6GuQdZmxh1PBT248oioyQz6Ch,789603999986,100,100,0,0
2021-10-28 15:22:07,7456003,5E21ckmJa2Bk5puBLZDx9hiHhuucBNo3kp3yKmnXqUSAyaRh,302589956844991,100,100,0,0
2021-10-28 15:22:27,7456005,5D85JXjmTw1EMsgiaYMXkryfCEyZJcYT31PGNQow3oia2QnQ,10964999944,100,100,0,0
2021-10-28 15:22:28,7456006,5D254JP8v88u3GwLmRjfmBVDjfaAByjN74NMgWGCq4e2VmJs,655552000000,0,0,100,100
2021-10-28 15:22:31,7456007,5CfAWrAQcJ2ZyaFSCeXinKZMQmUaK6EgTa9dJfsLVrKHCaku,1.8095E+15,100,100,0,0
2021-10-28 15:22:49,7456010,5EbjDZNQnzyEo97CH2XMWvRh2dmGZDzbnQBU5MMJdcFUTW92,3130333400329,100,100,0,0
