Address,Balance,Identity A,Logo A,Identity B,Logo B
5H8zK8d4mFSt1GTuiUetcLaFnhp7NQEXuQ6oeRcZAbSdzFn7,50220328349470,0,100,100,0
5CPtwAQUgPNeCSRUn6skV3FGXmyHT9g7k7q7fUN7t6L2XryR,143812916518,100,0,0,100
5EX1iiTACQoPtrs2M5mS8Ppu3xWwu1wyPJAZDiK4wj2SzVJ1,68332999986,0,0,100,100
5CcEPPT5LuV6Sw7CZd4TRaGvspFuv89LoZTTuo8JrMLdrsTU,29000000000,75,100,25,0
5ED77SNkzLNfAfzNwmZ9NdybSxFpxBf2afVnrtzbPUrfPHPH,9488351999972,75,75,25,25
5ERo4GibV6QRHGpBX7GuRHJUp81kRDwU2v1aVLFhd2objcmw,416887930186,50,50,50,50
5Ggn2n3oMqfcMCQbAi3jWVjnZTZ5rHqBrMzDjezHLfuMnZYX,498089000000,100,100,0,0
5Ca85dRdrgydaJgrqGqtWSqpA4yFSsSHrW2SsdmGi23ee7RH,10638999930,100,100,0,0
5DkGc2Kyfzgm74FrufTq5y4gfgCPDju2VKje8FH2M7QWAGsd,2054751999957,0,100,100,0
5H8eFtCtsn29ME7L3PcBbUKbShtgXVZRitodj9JQuqiKPtG1,219630176500,0,0,100,100
5FxHcq2kvvqTAUjJHLWYzj7eYYCJQx9rvMqk72sVscLPFbrE,104418910000,100,0,0,100
5FXkJXZ9VfDBKP9aWjR4wR4FjbBToieFQbfdgg6jHrPShThF,64846789900,100,25,0,75
5GJ2TiLxTpNZCf3pgQkv9PgJgVBHaXiVtiLGMYNoEcaAmLzV,10500000000,100,0,0,100
5HMWhcHHQFDnp6GsdUVAn7Sj6oj9sfWhDVaAXoSRW9Vox2Mr,10500000000,100,0,0,100
5CPBKWToQXhzn2FGGvkjU33TF7k1V4fbhbAaX7UfipUv9rpf,101541326610539,100,100,0,0
5DHhJb1i1cC6sZTMKZfzJxbEFgrLF1wmGpjYqfeCowytLqKQ,34489000000,100,100,0,0
5CqiUX72GsXtHHfXv5nMppRxSDVQ4mgrhYKj5rEfkqntNPAf,30000000000,100,100,0,0
5FW9AsGQqjEXDqoPKcJjYGQ9mtv8ajHovpyDkBnjoNZAwt6z,5465135203800,0,100,100,0
5HYVsNP7jZLNq7EG8HXnCPM8prKzxjN5Pd8wS7XKvCf2FL9a,274218232768,0,100,100,0
5FBxY1h7EXkpvwmz6NDUf9VLfEk27RxsTmQA5AF4yQbNJNHk,19589000000,0,100,100,0
5H8bKnV3C9qHyoUmEwmvPz8jRCv8N4tmmqP443DjckbSy9Lz,99519000000,0,100,100,0
5CVH2qdYk6uDbQptToYq6Vr67tHWDt9dKtTiQetvb62EU9aZ,38499000000,0,25,100,75
5Gep9oQ5txZvKaZfyoJN5uuDJHwjuynVPtbrTD1EEGxVecs5,488154539100,0,0,100,100
5Cf5JvgnZFWhprJghhwk7TYwBxhZddqJVnzwQjAcQqTWuzyW,19624399916,100,100,0,0
5EUsTcVn6ArYSEHJ8ktdw35TxkpL3qA4jRLw8dZY5ABudAd1,633172999986,0,75,100,25
5FqP1aHXRfVojbgrwQ9pbZQcz3ex1npHCNerajvpUS1nos5Q,633329000000,0,100,100,0
5CDMUD9pFsRTQSni4EjiQVe4mwFQsfMkjSiZ4QjBdAhggwSt,92495000000,0,0,100,100
5DLUj728r49jKN9qrKmY9cEpq11HDMnqf7dqYMGzz3AL5qp6,99589000000,0,0,100,100
5G6SHNqqXK1mwneFRbAEzesgHXpRYj6YRMB9pTDZNH8Wcta2,315648063400,75,25,25,75
5FuVBg1qXZPY4nwPnhDttTee9Uw6TT71FGcqATAEkCDuUHP1,508639129841,0,0,100,100
5HC2ZtrU8rAbPa27jmQYthoKC9MWrhv25k3ekLn4i2FYSR6V,134300101800,100,0,0,100
5Ge2g1VRwjdDJUvdnz2Rt6TVc211LSFD5r6b7Yfxykpqg9mh,189092999985,100,100,0,0
5HDWLBZBGNQHpH18r5n63xviEtM1ZST1aTuwrnAd4n1YgbRC,450869146055,0,100,100,0
5CG9FbSpaRs6txC1uqbfPGGmN4nrQyELroT6NYNLhXXWE2YN,14589000000,0,25,100,75
5Dk3juPG4vhbEBRXHmVFvS6GgSMM6p9qseoDCBHib8nW8YRA,29404999804,100,100,0,0
5FxztAXu5kbyykakCB6jwxUu74sbE6DtsL5cjCvWfREathHw,11432999986,100,100,0,0
5Cysx9z2zVgE5pvVz9WggD73hLazjjnA2ojFJKgwRfpxpQEU,10589000000,0,100,100,0
5HGrCc92LCYM7hB59rgykqb5iDQkonqiWhMafJF69FP1Kid4,10589000000,0,100,100,0
5FxjgKaqnmv6Gq8g8Qvs16HU3h9DnEiHkdF95eFZsX1wUFYt,10589000000,0,100,100,0
5D2oREkkuHCufH39hfFptaWk4M8CGkC3VmvECvdynDQGAwuA,10589000000,0,100,100,0
5CY4MzTsGsTKArqpDbvqzuc8FnDUF1TK7ytxB9ZpW2WsUP8x,10589000000,0,100,100,0
5GnLQ4WmP2ZFYzu6Y5B2Ez1S3MhmXiAH5rhMont25N8NcUpC,10589000000,0,100,100,0
5FjbSA6GrqMycUU3xm5WAZx7tVFNpSPiKw9sTBiqRq7gaa6b,10589000000,0,100,100,0
5DCsYh3erSZ4hCyWn2xKYj3rAPCrpWViKxEkrJp82BvZx4Wk,711778992000,100,75,0,25
5ECdJEWr88twfzWnK1q23QASy9xRd2VUTbfp8AmvtgmrTRm9,10589000000,0,100,100,0
5FLKzh8tEhHYEEVf8sUbKiouETBikxxfFKar3CKU4a36ogEW,10589000000,0,100,100,0
5FN9fT8PawQGRxp2pmAKS4LZ75QZXXyN4wo3sYPnMHX93noA,10589000000,0,100,100,0
5EsaeF1s3q5UkFeQciaHv9sQdEyaLmo3fufdhuJwur77hREA,10589000000,0,100,100,0
5DF6burHrvhe3pPqMMYVyJtpZai2DRCPN7ZDy3rhJb6RgNGC,11589000000,0,100,100,0
5GYT9vKP5UFXfFvqd5mSqWpW9v5JueerFTiQyB2Kp84vZhSY,11589000000,0,100,100,0
5EeHuTj43BAgLxsozkrcsd2vWA6Y74xSfFfpSiyvRgkKdM3X,19589000000,100,0,0,100
5HTSvmhtZiLChsoqkMAqXHo2GQVjk8pYN5VHJ4DhmKftG8vZ,29089000000,25,100,75,0
5HbSBfLHDen2LPFxvVLjubxjgBR4YCzyYokfAgmLKif2MPbR,13589000000,0,100,100,0
5CY2KLG2r3FERR8Pdcw8QuQDiF2xqwoTV9k2Rc9zWiU8fXnn,15900000000,75,0,25,100
5GHTL1YKJD29B6L9HaVRwfTmUGQxnYCgZHCoGqXfGtjHq2Xv,16432999986,0,100,100,0
5ExyUzvd6vgeGA9f5UTqS5rNcEexGXUus88FuXeWwpRhrRxf,2048080590500,25,100,75,0
5D59eVwFZuqYo1gr6fb2vKTeMM76sk1tfbNWXdByDzCfN6YM,20990000000,100,100,0,0
5DtNKKJvRwfC55Nxc1n6UndsEvpuEt7DxQUnCfMd5TiwEjzp,30750000000,0,100,100,0
5EZzhXZVGV9MYFtsN5FtJ4ELouw13CK4gNGQ4KcNydmJpNJm,2315438408201,0,100,100,0
5EyXuAQ5PbTpZKQzzreQ3VpVZrhyg1aBL2T8nFMwZYGa1ARN,35046621601401,100,100,0,0
5G9jZMpQ24Zt7wVa7XtnSHxRifoSM6wiQrVhVW8X4J1LMRpn,21895034400,100,0,0,100
5DdAHzVQiA9ujE4owgfZjuRrZ3fJuWx3apEELB5u9FgNxKoc,18843999986,25,75,75,25
5DFtBTKmnwrV61yDBEJL5GAuHTgsU7YiWL5pcuiD3Ki1NHdf,13589000000,75,100,25,0
5H8ap8C5aCXfM6vh5XRemiU7UjVpGbvVT7qPnDAz66EJzLzY,12606399958,0,100,100,0
5CA8GE8uswMRwwBEuwTKPNuBqan9572N8Gun8rohoF6Dp8HH,13589000000,50,100,50,0
5D2Ba5n3t9cRmWjrdjXcd8bsz4T6weEPmssh4XNnJ3eQexq5,17762299958,50,100,50,0
5Fs81HZVvAJBDHxrKVTzVhpwvYZodWCAiapBR6cAajKrYk9d,13806399958,0,100,100,0
5Gp7ei2aG9yrmrm1iCkttm3PpGigffJyAE49cPtRXtWSKQJn,13806399958,0,100,100,0
5CFgnnj7Bxf3GoavYVvfzxAfK3HaSobaYyA6sUrghBoJzLwL,11482099930,0,100,100,0
5CMWZCo44HrGhacpzZ27WGWC9qeyq7iTkjSEFxAftSEcpVYM,10511999930,0,100,100,0
5DG8ZgsjxawgQRZQ4f6dMa7abMGkyVxTNA4zqh6HW5Y8hjR5,10831999930,0,0,100,100
5C81wwHv1UQhrYtMGQuamxaWuiJ7LtbM1rHqiY94hxKF2mja,11521999930,0,0,100,100
5DnNJNahCdZkcWsSMaAcATGnVQJCK2iZdv86dkVKbvXFR1na,11531999930,0,0,100,100
5FLpmqJ5jDma8Dt4axN56RAoQQd4qs6ABAZQVNtoKtwwjBCq,11501999930,0,0,100,100
5H4Nm3SHt3bZM6wrPJoVGBSK23QtzJZuHNbxWfmeMXMGyLt3,11533099930,0,0,100,100
5H1PAtWPX43LamtX2b7dyge7Y9GQ3d5sBzzbJ9X6Fa1YpGDY,11484999930,0,100,100,0
5EEgCxb1DzztK61jXsFsBH6sj8fUUitxmYsQNX7LjgkFNRpB,11431999930,0,100,100,0
5FxcX9W8qB2W77vVhy1mH3cxZkhEytvPcoFzSQcu7JLjLwH6,11551999930,0,100,100,0
5HK2XiGp18u4jZHKWrX7QVNndPw6BWkDbNMzuCpt2cHYz2NN,33749264100,100,100,0,0
5CyPeVHtcCijhrSuxwSEKGc8ZdzS3ji9yYHk8sqc28Vte5b2,11385999896,0,100,100,0
5FPQxAQbW1JnRdkpEpEsj9kX3N6tSm7G9jmM1YnT9AmwtBu5,11476999930,0,100,100,0
5HbaQwtRmSsUXHG3DGvGvQjxqgwaS5ngRQe8Zp6wGxC5o6G1,11471999930,0,100,100,0
5FeDKYhzi5rLtERjBC5FTRxDLoCo55evPSVsciQDfKWZ6iqz,11566999930,0,100,100,0
5G6qPNbXRQMGYD3EdHbtXNCaVXAnonwALSd42AqhBGfxE78f,11501999930,0,100,100,0
5FHR74NrRfeJDRwTpVAgP7vJ9ZVUoyUJCpN12TyauStxHdtv,11571999930,0,100,100,0
5EZZCchySZs2U9gudQVTMfZVKoHY7ao4xrkQ4sKkjK3bit9s,11551999930,0,100,100,0
5DG47y9ZjHHi4FDR85xggo1r1DTJvh7zfXaGgTKjXRfFJ9hD,11551999930,0,100,100,0
5FF65NacpZX9113ygvaoujCSeKdX14ysgm3twSqDZSxQMKhp,11511999930,0,100,100,0
5HVnsVbWgVYrKg1GuMRzsiJidqYzmBAFZ2PYuzLPBkNmwkJF,11491999930,0,100,100,0
5HVWHh2xKxMsaW8iqSg9vBtKA7Pnsj5z9ABk23rK7V5GqtLE,11571999930,0,100,100,0
5Fnev7tuyNTJTPffwEmf4dwQerTZ9Uin5B1ft4nhuaUWEFie,11431999930,0,100,100,0
5CfftfP2XfYUwoGEpjpb42s471DQUDep5MpBB6NdhmXGtt2Q,11561999930,0,100,100,0
5Ea784CnCwENxdenq4VKEt2JfnSXUyEvc1oeeMADuMY5aXDv,11561999930,0,100,100,0
5GGcY6NFCCFqZH2oNQFRsgsoaCBpwyz8vPBycY7YyCmUXDga,11461999930,0,100,100,0
5GNLKQMRZMRdQAfC6YtZ6kV95arM2eETL5Mr3iURjcVCzzyp,11521999930,0,100,100,0
5GMwdJfcgogJWH2CxE6hBj96jbc3C7bPd6xiudPQTh66RZTC,14821999930,0,100,100,0
5FZ5wYheYtbYUZNtgzJhkZ3dgayHe6eJmkbbW5GAdioCjQrC,10712399960,0,100,100,0
5EoBe5p3LL1aJnR5cAcj6dVGGDcAxfNtiC1uPZPvwTfHLcYa,12479999894,0,100,100,0
5CDfVvemVSCgPxFdcQMHD2gJipQ9MTxtqPf2pJdzftmjsQza,10848399994,0,100,100,0
5DPjPWGbTz7tFf6cZhLZghZBncS9Zvr8dzaKWtBbvPAFBTDN,1718521688884,0,0,100,100
5GmuzJPsWu3qoZwcfkm4pNg1kaD3hSQuBt5nuPkHfcts42TL,619283826788,0,100,100,0
5DenA6w2dD7ro9Tim5T1oBmmPtfrYV9pVTph3jBmHyiYkoaz,1040927307398,100,100,0,0
5EvSynY9bu8DJG1hVsbfn7dUu6CwviejQApLdoqYAUdvxgt6,3921522108854,100,100,0,0
5FKzB6dFVPhPV2pNJ5P7Q9LMXvvTsEPUZNKAUtaMVAxWqDjr,401121312800,0,100,100,0
5Eo86qnyXpHJeY2BGZHnSQLfJA6isqwp31iLBW7gMtkKSUFB,718677600000,100,100,0,0
5CmCu6RjWaKxtuemNa5vTDhXguC5EEuwhL63Ag5r7Nf96qxN,189334299955,100,0,0,100
5CUV5batR4sSRqpEFeoAKJShFniMrxdmS57kd4c6H6yaj5BB,150000000000,25,75,75,25
5EWLbyFAsnEw6aU928P4rqa2rH6jWwgbTeF2b6a6T4cTgTgE,214146469070,50,50,50,50
5HQSg1woKkKhqVjHSArssZ6cvBDuBqHvvTSxEg2M9K2JYmH2,19589000000,50,100,50,0
5DJ4RSQQ6ibkitConCs2EjeXaQAwh4RRrKTCVrCecbDAMMaF,2422659529743,0,75,100,25
5GLD6qfx27GB18J9aLHjY7odz3BC6FzH7JsbYf1MBMdSpifg,2643043495808,0,100,100,0
5GQdioANaFHe1NoNUj313asMTgKuafCS3YVW4C9yAm8XKDc4,469589000000,100,100,0,0
5GmqwsDDPv4XBKuwd9LL32kP7Am5Jx1weXXNNgFpNPCMzAGf,192508007804629,100,100,0,0
5Cr6mLQSaMz2dXfSTD6jYn1ecjvzicxZTCXrtPfKyvjbFTmW,198871391000,25,100,75,0
5FvVdN6GcKp1b9KKTfJEi7A8dC7sWLBy2C5J73Ptz86n3HHJ,103549000000,50,50,50,50
5En8M6fAYYe6p6Dafu1J6KSa3NzMVnJB3oWGcNFTztpy1er1,39789000000,50,50,50,50
5Gb4gNudYp9u916LnGtjYnBx8FFkdVtJ5EKiHGHs2X7YVrMp,10627282969,100,100,0,0
5GvbTtf89aaDp8naRoonn2LykJEBCWCLBqLcAxpDw8SY56Z3,1101348338029,100,100,0,0
5D4SrJ5XALczKfUiWNuJkLprAtMtcV4fYEYj25yJ1BtvMsXt,425692873958,0,100,100,0
5FYrZVyXZWRsH3WNHTyiYAp7HwgSVW6zDyzhRo3cWiixHrvm,3068965405668,0,100,100,0
5FCLDp18J7KJvQW4kQiVt1PGvquwueYADTrj8Wh1yA9fqggY,23589000000,0,100,100,0
5Ev9mZMdhtYHLwD4MmiNo6QsRmfHxn8SqYicyoVgpSfk6B5Z,32749000000,50,50,50,50
5DPn4n9jYzbnBJz6E3tff8F7rCthLTUdPueyTx16A7qAuT65,423450286800,0,100,100,0
5Da38RZRj8fTfdXHBTyx7Kk8JSJhv9uqeUk1vtDrhw66wtSo,14592766000,0,50,100,50
5FbQvnEeoyvwmpm7arNfN6tFoLDSQpTskdYAtMrsegJqgSht,317389000000,100,100,0,0
5GVrnNZm19bXrd45c2gj3AX1EggRaafqaHdddjYbsxwbiaAH,321536089986,0,100,100,0
5DpzX53Cg5P1LNxPRPr4hBpq33dfMYCJEKcqntRQaskHfguy,170623409655590,100,100,0,0
5F4Qx8MYxx6yfD3BiWLhPCmtZAdLgJVB2Rr9mN43YVNsUudm,720638723472,0,100,100,0
5HbNFAk3nHwtC5nS9AAC8ry7DYp9nN6gaMck2mnnV5vfK6sZ,13433999986,25,75,75,25
5G8wxedg6yCUuQtLopUSAQQwjYp2St6W5VyRLPPJZZif42J6,14589000000,0,25,100,75
5DU5MByHDhxy6GB4bR8tM8jkBeWSsbYPSKeCA4Ykjt3nvTM4,108589000000,0,100,100,0
5E1uhEZAaMp6Tm4FVPwZkQQhuD7SjLa8mMzHneGPVYjUVwa3,4442919908758,0,100,100,0
5HmhdTStftpqKzQfgfFjgdzWAQnAhcRdfDJEYU69ef4rLgGC,1033451000000,25,100,75,0
5DUUGaHFktV6gor4PqPfDEpYZisyqMbsHafgDS1pM4soFDmE,540906150942,0,100,100,0
5G19ydPChYAWtXRq2qsDaZwL69PTpzTsGGtBCkXAdC8YHsCF,319589000000,0,100,100,0
5DSSjmRKwzyeeUiSF5unWtPfdshyASJMb6vjb9nYrWbMmvPS,156499000000,0,0,100,100
5CRuwumChYjjRMAchfhS1zbkS4qzP2eNMUR4p38hkLkWj9LN,33392311805104,75,100,25,0
5EC1cmiQ6EAnRaKwfAKDiRZnbxNmpNRMnYgs9ZUSu4GCLS5h,498589000000,100,100,0,0
5CCxTxKuMhFeJCzYdnVCZRaW6wbX5kGZorYVTiH72Z1anCx2,1499500384862,100,100,0,0
5CvzYuMErfrA3YaPkFfFDRKLDxJsH1r8GCWiraiPSB3z1v9v,5145012473694,0,100,100,0
5CSqVmgxuTY2hLHaHEhBtAZ43iNECHbiojcRZ5ioe2LXXXt4,39589000000,0,75,100,25
5Gs2YUSyVBBKDNQ4f5c5xntMBszeDczf9FiwTFqA6raCWxPz,18569000000,0,0,100,100
5GHEybz2e9KvtiPCbc5bWrf1ZQbH8zQZxiE8JUtoP9US7PjP,1379915529909,50,100,50,0
5CnghjwLiguDBc3Y7w33ay9PZCe8tCxkJoc8u5icXjQHsYMB,729908423771,100,100,0,0
5GHNtj7MKgnPwrP6soc7Z4sBqRM3kKZsW7Yt8JziTMRdFXEU,13589000000,100,100,0,0
5Dr4WoEwFNRG3vEbrKXsrtH8xDyKPUDVzDXGz4QwPfLJjZcs,258324001000,0,100,100,0
5FvazuKCa2ET4JWk1JxY4LWtttN4YQmnJX6i4EjAgyDqb1y2,63242999986,25,100,75,0
5GHRXyJrvJeUXExS6oNvdZdqy9Hn5MdtqCtVM9Ni3nUjv41B,20197345722,0,100,100,0
5DkpNPx7DZVrxALQC72ZBbdw5vm36Wj6FKTv65do5p9ZCXJd,11589000000,0,100,100,0
5HjeU3y7W7c2wrxvnjuCMgo1trFgALqyPDsNoTzmx7Xa1M8J,11589000000,0,100,100,0
5FHJgC5FpM7f8RuATRcA1LkNx8izFuwa5rraMCZJvNjFR9ZJ,11589000000,0,100,100,0
5DPY88tF6ughqBDb9RJhoPQHPwKks2HqNHCfw7BcGGcARmFE,11589000000,0,100,100,0
5GZY8JLzCejKNGtnjhMxZWjegrvvh4AQnerVdvHQKzGJYLdb,11589000000,0,100,100,0
5CkcNkQsxHWvG2a9ZG2drozCBX8eu9rxRciccNJWH33aJcrt,11589000000,0,100,100,0
5HikNUTd4L2YsPiU5AiqHdkiw8ZN8ArcR5TpiUBvvF6TjKso,11589000000,0,100,100,0
5GnijNZURHCWUVfQphHakZhEPgczGnV9dndSqCpXhkJaitRR,11589000000,0,100,100,0
5HYvFdVbunTGy4sRFcNENWZyGg3bm37HrVj9oR9zzpw1koSE,11589000000,0,100,100,0
5GsLmVgULJpgnxDDnK1aZzoNjmDjaDAhv1bidSadV8L5xM6e,11589000000,0,100,100,0
5CSARevVJ64p6M1zTvB6JbP9gTpQJxr3w5L3VD67kpZ9DLG2,11589000000,0,100,100,0
5F9wxVUGFDKoXbGCW2L9mkML4hed9n13U1EKz8RmJFXF2Gk5,11589000000,0,100,100,0
5DqRBN7VxqqRSUt9DarVHa2waYDttfrGXCmj1B8cnTwF1PJc,11589000000,0,100,100,0
5CAVdaLikQ1nnoKYWLq5RyysKLHXjkyQduTkBsAtgBC8qHsi,11589000000,0,100,100,0
5CAZhh2p4ByTMEqQhhmBUyy74uznDBrNArzFkUXuLkDRJhu4,11589000000,0,100,100,0
5FRDem7hxQf3ABnzRcjf7JqRdmkPsqgxvMUNaFj5eXrgtJ9e,11589000000,0,100,100,0
5GF4ZyHP5k84X99xZCRBb3dx41zom6kU9uSQnj6dcc95QXzD,11589000000,0,100,100,0
5DHXZztuLEQCzo7NtTerK6BsQ7pTzaTUjZYk6yVe28iwUnNk,11589000000,0,100,100,0
5H9GPELMbsUY8QvBqFSJLgqne5iVqqTdZNX29XJVoEGWbWGF,11589000000,0,100,100,0
5DyHprbGHAmX4sZykQpsnnARL3d9JAdA49dwYLFLidMpjSGB,11589000000,0,100,100,0
5CFfPEjxc24HmHjxCiY1VbqmmcEdrWPEcgZRaL6vsxSozt9B,11589000000,0,100,100,0
5FnC9eb8PrremD1L859AgSc268oQgiiQUwVnRYf75g2DgLgy,11589000000,0,100,100,0
5FUXUiLKg7pe2164VaGjKz6PPBHyaVcFu1wFhgXmh1oBg4EA,11589000000,0,100,100,0
5HKhbTTvzsxnv2QLvFmU7fBfMxhkQNYtFXERzTNHBrrnAcwC,11589000000,0,100,100,0
5EaDqptS5cqS8TU5uX2Nk4xwmhfJqDNSHZztGQKqAspN4GCP,11589000000,0,100,100,0
5Gzr665rnwQ8HMZrQ1SxtR3do1KWNewgsp4SGPaFCM4k26dR,11589000000,0,100,100,0
5DA1Evs7i1unShDT9EQ1cRNYEddmkvv7cJUFvqTebBFQA7kz,523901543800,50,50,50,50
5G9Z2HfJwB9ipq3qBj2w4MHiUqjyDky22631J33fWdatpvVs,13589000000,0,0,100,100
5ChYZGaF46noLX7iRB71ursChgfphZNSJo8XmTbZSam8yKMG,99799100000,25,75,75,25
5CfMXYa83D9XL6cedrQo3JDuzzm2rmkWTXdrSsuBomM82Vu7,202737134000,0,100,100,0
5D4UyPeQBzstDVoQAZxsFEQb77M4yLFNm5qJZHgSYhVztuGt,269266150400,0,75,100,25
5CnsF8VtPFvdP34s8C5MCNCmqPZwXW2izpqvqg9Fo4zySfRX,2040584941185,0,100,100,0
5GYZdjbHmhNuz3DsJStxpVKyUczuUYWv14iv22r8y7qfYFBW,44885846390,0,100,100,0
5GxjL65bRAHTuDh2Zpziu4adGTDSLaWXa5vp65tJCECu2BtA,574596748656,0,100,100,0
5HHMBWYL8wdAP5kMnTDAsS29Br1rcWZ9HTAqkjwAhVKGZS2X,83779632824208,100,100,0,0
5D1zdyziSgjFG87kwdbzxR7btTx6RcQ9xmRSktVvw54eEZkZ,31452999966,75,100,25,0
5HaoLuXAtJadJ8wZY5KKAnWsqRvVLjao2SPTVDWMgb9BES7K,33497710411925,75,100,25,0
5D2mXQbcQL7jehjMPm9bDraQatrwytsdGef6DbogYbQwCTJd,34038929948304,75,100,25,0
5HgzZWwABr6apNhXwTmpNTP4d5TjvEa7YfpMeAWnAb9wmADV,248389000000,0,100,100,0
5GxYWXvirEoKmDeDHzAghxqMEHjfBu5U6rVP9hr74N9Frivm,11722459286,100,100,0,0
5DhuSd6PMYp2zuQtHbwGWFGi6AJjFW7MGVXr1o3z12P6Ucdm,13589000000,0,100,100,0
5G1ow51YsSXeCXztM2EdDDHyKFhBhzTL69wD32ucxTS5d52u,36017919756908,50,100,50,0
5HN41jzBapVoemgRVYyXytjk3iUBbjqnwqa2n329NhH8vZG7,14719739545086,100,100,0,0
5FyQfdtkbMCxSh7bjGV8oE8Zk2xU8waM3DkGFbc45BExrsCb,23533448281520,25,75,75,25
5DRXmKEkuXxiAB5mdY69D9grPJRKJ996UHw8djKjsRhXCBbj,10100000000,0,100,100,0
5HZ9uc6gTEWLZNXGpkWrywNucPVh6bab15ikvhw4gW18wT4v,12570999958,0,100,100,0
5FvhdXeggJGBiYAwaTLRuY1kUP2hK8v5yUPu9mUS2pXLVSSG,17600000000,75,75,25,25
5EfHE81fT9wyBhsuPH8WTwch7ACqV5xM4SqUS2VVhD6VA8Tw,15764999740,0,75,100,25
5EZ91aZCKQeRRbfNTGHPZEnYGnt2xwwhSQeEwY48o2vAe9Vm,398749557786,25,100,75,0
5HWbhrXHF9TsHdPbCTUB2jrYzmKTaFE3bsdxzD1Qcef9UJ4V,18800000000,0,100,100,0
5GbGSGbPwwT2ipaS5R1T6n7ZhcpDka8km5BAUBXpAewN4MnK,50000000000,25,100,75,0
5Ctw3idnV1xAZN8NS6rrciHBQB6BdF7KZmZfwkP3yAdSezvP,99818406186,75,75,25,25
5CLfqk4uiTYfS95MxgsSLKjQSDsCLeL2BeQGD9JaaFrhwMBn,462829798232,0,100,100,0
5HjQryVxtgrWjkb5Q9FYsifUtAiSWKtoCpFXFKgMoc1gGzHs,48000000000,100,75,0,25
5G4hKyXRWnkNwhaXZAqPAAURbxxp5JGuiT3ES2eQvzKXpHRR,159849890000,75,75,25,25
5FNBQ5tjbHeeo4LzKEQv8YfnFyDJvJ7BNqczafjFowh8L42f,586611672886,100,0,0,100
5CGEUjrCV5JpwHM9dWmVvSW5zHuXkbvDoXqt77LPGPjxZg8R,28494999743,0,100,100,0
5EuyQ4UdUSSdLzLDQQoyCzt85UwDSsk94h8RKPPVGoK1TPEX,1739447858008,0,100,100,0
5DLG2fuM9BR2k6GucKkL6GRB8hSX3hT9zDok2JgYLZ58qRJ6,689088960000,0,100,100,0
5ENWt1ts5TnJ5STZoSzFhC6e4oEuExJQaY3yTLivwSX4P8Rs,1016176666942,75,100,25,0
5CUWytpGk5gT9hAuc9G4y8HKtPvzY32eVikqoAsxCEEApwXa,32590999835,75,100,25,0
5Cie5mQMSyNcBvP1ABKQgzZgt3zZGNLmfsQPipEj6gvvTvAp,4944611409000,0,100,100,0
5GP6HpDkA8ad1ttmqbsJQxDssM5jaFvDFy1arSBVP5yBMo11,29736584164,25,25,75,75
5DmhpeK4b34eUMMn7PxMRTFUbJbx8N2miURyjMwFgp4VuDep,112886000000,0,100,100,0
5EPMqapd92wgMWtRSxgj5xoNAfcyHs78YR8vSGN8WTks4Cfm,16340871494019,100,100,0,0
5G66iLj2q74uiPAWxnVvUwXYQmmomq2SNiCpLUt5QFG5VShm,23212670000,0,25,100,75
5CZkBw1aXbbv3C5juwYVF25pNXHbnVrT2YUyKTAakQAB7BTa,24589000000,25,100,75,0
5D2JReKXE8MzenZ9foc7c555tYLBnf3u7pJM6Mjoc8qkAc3S,148049000000,100,0,0,100
5Dyiuz9Q2NkPVrhk7LM7ed7q9pnHDpUr52Ay7JfRaH7f9bQ6,1510055152353,0,100,100,0
5CtdbEVDLofG6CUBNbgngg8rfMhsUGSaZnWLjKhKrh2q6s4P,26589000000,0,0,100,100
5Ef5S4iq3JFh6fiiAy876m8aMGMMoDzfJaJLxTZt9WFhpFMD,560929117100,0,100,100,0
5C5iqNERqSPHJQ9tcsMi3tn5e4vnivzjddUE88SYJpzY6EQR,667474123772809,0,100,100,0
5EPEP4B2YKgAC5Lt9ybfhuS21BC4ouHqKkvyb9HzfF66FTRL,120520033550256,0,100,100,0
5GR9XJFJYYMYmtKvpeXKLXR6aa15oECqBxa8wqdeMxjpux6J,15742465803838,0,100,100,0
5DqHqVpeqbYczWTzoWxjSsjyi24TuPM3eJDphhuScBsdjuDR,99371000000,0,100,100,0
5F6gZ8FDELLM3nnudZMvvyU3Z6yFynYW8hupXAdN5z1r2YA8,59583960482565,0,100,100,0
5E9rq5vULJYFAjNXuLFPdbDGZMaUcBhJ8e6yi7XLBws3QAwV,43200000000,0,100,100,0
5HYVT8hQ1jvfGbX1xbu2NVzmLc6wq4bZqfDbXCBit6oVw81U,43417399984,100,25,0,75
5F1hzek7wdojmnCTVx7bSs7EDVPVBdTpWJdd3ayFmsGqMa1x,5306149870446,0,50,100,50
5EX1oaS24raKyGGCMiV7d1xhSLrap1PSfwhBDSqTPgYci3D4,16127086200702,25,100,75,0
5C4weJPPDJrL5JDHQtENdLHnXsAKLER1GZk181cPZqTSLi9C,1062065341442,100,0,0,100
5HEFHKjdhLqPpiptRmg6nkJ5SG4X22fLsYkFuKwK5S5WfhM3,14000000000,75,25,25,75
5DLkBmKu8pZyr7GEG1v9WzGfxVDvULh5jdgFTosswEa8EaDY,101000000000,50,50,50,50
5GWwXmTLZDsR2qVKrg3rMcMRUy14a52HEbvJ8SPvG6rfTG2e,5091946126000,100,100,0,0
